data;turno;hora;seq;operacao;produto;bico;quantidade;deposito;pessoa;documento;tipo_doc;data_doc;tributacao;preco_unit;valor;vendedor;abastecimento;hora_abastec;usuario;estacao;empresa;mlid;grid;conta;nr_item;produto_kit;produto_kit_id;encerrante;valor_desconto;preco_unit_orig;orcamento_produto;ponto;cupom_produto;medicao_sugerida;comanda;comanda_produto;departamento;mesa_produto;tipo_desconto;obs;preco_unit_venda;motivo_inventario;abastecimento_manual;preco_unit_base;preco_unit_prazo;preco_unit_bico;dia_fiscal;cst_pis;cst_cofins;natureza_receita;preco_unit_fiscal;numero_pedido;numero_item_pedido;relevante
23/10/2012;2;23/10/2012 22:26;880;V;17179869782;NULL;5;534526;NULL;;;NULL;60;3;15;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952046384;42952046429;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;23/10/2012;4;4;663;NULL;NULL;NULL;NULL
23/10/2012;3;23/10/2012 23:07;221;V;10333;15;11.174;532093;NULL;629923;NULL;23/10/2012;60;1.79;20;964467;240250;23/10/2012 21:18;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952046756;42952046794;1.1.2.03;NULL;NULL;NULL;588071.91;0;1.79;NULL;NULL;42952046778;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;23/10/2012;4;4;61;NULL;NULL;NULL;NULL
23/10/2012;3;23/10/2012 23:07;229;V;10333;18;16.76;532093;NULL;629923;NULL;23/10/2012;60;1.79;30;1660381;240333;23/10/2012 22:30;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952046756;42952046802;1.1.2.03;NULL;NULL;NULL;569458.52;0;1.79;NULL;NULL;42952046786;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;23/10/2012;4;4;61;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 06:58;22;V;165278;NULL;1;534526;NULL;;;NULL;60;1;1;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952047229;42952047314;1.1.2.05;NULL;NULL;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;0;0;24/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 09:07;277;V;4295603334;2;50;532057;262738;666058;ECF;24/10/2012;60;2.55;127.5;NULL;240600;24/10/2012 09:01;BRUNOR;CAIXA_GNV.STAELISA;56730;42952048789;42952048962;1.1.2.04;NULL;NULL;NULL;131799.07;0;2.55;NULL;NULL;42952048953;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.55;NULL;NULL;0;0;0;24/10/2012;4;4;52;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 09:46;348;V;10158;4;10;532054;1345641;630107;ECF;24/10/2012;60;2.92;29.2;NULL;240650;24/10/2012 09:45;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952049458;42952049468;1.1.2.03;NULL;NULL;NULL;462747.92;0;2.92;NULL;NULL;42952049460;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 09:56;372;V;10158;4;3.425;532054;NULL;630124;ECF;24/10/2012;60;2.92;10;NULL;240660;24/10/2012 09:51;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952049630;42952049647;1.1.2.03;NULL;NULL;NULL;462766.75;0;2.92;NULL;NULL;42952049641;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 10:08;388;V;10334;17;17.124;532058;NULL;630137;ECF;24/10/2012;60;2.92;50;1978886;240667;24/10/2012 09:55;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952049771;42952049775;1.1.2.03;NULL;NULL;NULL;402831.43;0;2.92;NULL;NULL;42952049773;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 11:18;481;V;10333;9;11.174;532080;NULL;666099;ECF;24/10/2012;60;1.79;20;964452;240756;24/10/2012 11:14;BRUNOR;CAIXA_GNV.STAELISA;56730;42952050408;42952050418;1.1.2.04;NULL;NULL;NULL;574210.31;0;1.79;NULL;NULL;42952050416;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;24/10/2012;4;4;61;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 11:43;502;V;165278;NULL;1;534526;NULL;;;NULL;60;1;1;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952050460;42952050578;1.1.2.05;NULL;NULL;NULL;NULL;0;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;0;0;24/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 11:51;522;V;10333;18;32.682;532093;NULL;630207;ECF;24/10/2012;60;1.79;58.5;218996;240790;24/10/2012 11:46;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952050674;42952050678;1.1.2.03;NULL;NULL;NULL;570037.85;0;1.79;NULL;NULL;42952050676;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;24/10/2012;4;4;61;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 13:42;634;V;10333;9;27.933;532080;NULL;666130;ECF;24/10/2012;60;1.79;50;218975;240897;24/10/2012 13:38;BRUNOR;CAIXA_GNV.STAELISA;56730;42952051520;42952051535;1.1.2.04;NULL;NULL;NULL;574383.49;0;1.79;NULL;NULL;42952051522;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;24/10/2012;4;4;61;NULL;NULL;NULL;NULL
24/10/2012;2;24/10/2012 13:52;51;V;10158;13;2.97;532055;NULL;630244;ECF;24/10/2012;60;2.92;8.67;1279287;240909;24/10/2012 13:45;VAGNER;USUARIO-PC.WORKGROUP;56730;42952051641;42952051661;1.1.2.03;NULL;NULL;NULL;233202.44;0;2.92;NULL;NULL;42952051649;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 14:22;691;V;10334;8;42.689;532058;NULL;666149;ECF;24/10/2012;60;2.92;124.65;1978886;240523;24/10/2012 08:08;BRUNOR;CAIXA_GNV.STAELISA;56730;42952052036;42952052054;1.1.2.04;NULL;NULL;NULL;418503.33;0;2.92;NULL;NULL;42952052045;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;1;24/10/2012 14:35;694;V;17179869762;NULL;1;534526;NULL;;;NULL;60;1.5;1.5;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952052099;42952052105;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;24/10/2012;4;4;663;NULL;NULL;NULL;NULL
24/10/2012;2;24/10/2012 16:47;317;V;10334;8;17.124;532058;349855;666209;ECF;24/10/2012;60;2.92;50;219034;241077;24/10/2012 15:50;HELIO;CAIXA_GNV.STAELISA;56730;42952053678;42952053690;1.1.2.04;NULL;NULL;NULL;418920.16;0;2.92;NULL;NULL;42952053681;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;2;24/10/2012 17:41;433;V;10158;10;4.11;532054;NULL;630388;ECF;24/10/2012;60;2.92;12;1665629;241170;24/10/2012 16:50;VAGNER;USUARIO-PC.WORKGROUP;56730;42952054218;42952054252;1.1.2.03;NULL;NULL;NULL;255783.45;0;2.92;NULL;NULL;42952054232;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
24/10/2012;3;24/10/2012 19:17;29;V;10333;15;49.319;532093;NULL;630443;ECF;24/10/2012;60;1.79;88.28;219034;241437;24/10/2012 19:15;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952055733;42952055740;1.1.2.03;NULL;NULL;NULL;589432.79;0;1.79;NULL;NULL;42952055737;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;24/10/2012;4;4;61;NULL;NULL;NULL;NULL
24/10/2012;2;24/10/2012 20:10;776;V;42950192774;NULL;4;534526;NULL;;;NULL;60;3;12;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952056181;42952056185;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;24/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
24/10/2012;2;24/10/2012 20:19;797;V;161357;NULL;1;534526;NULL;;;NULL;60;3;3;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952056277;42952056281;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;24/10/2012;4;4;658;NULL;NULL;NULL;NULL
24/10/2012;2;24/10/2012 20:27;824;V;532149;26;6.572;532152;NULL;666314;ECF;24/10/2012;60;1.89;12.42;NULL;241525;24/01/2012 20:24;HELIO;CAIXA_GNV.STAELISA;56730;42952056392;42952056396;1.1.2.04;NULL;NULL;NULL;529180.77;0;1.89;NULL;NULL;42952056394;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;24/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
24/10/2012;3;24/10/2012 22:32;210;V;10334;17;10.274;532058;NULL;630556;ECF;24/10/2012;60;2.92;30;219070;241317;24/10/2012 18:20;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952057896;42952058095;1.1.2.03;NULL;NULL;NULL;403136.01;0;2.92;NULL;NULL;42952057982;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.92;NULL;NULL;0;0;0;24/10/2012;4;4;51;NULL;NULL;NULL;NULL
25/10/2012;1;25/10/2012 09:56;314;V;532149;27;13.508;532153;NULL;666416;ECF;25/10/2012;60;1.89;25.53;NULL;241970;25/01/2012 09:51;VAGNER;CAIXA_GNV.STAELISA;56730;42952060628;42952060734;1.1.2.04;NULL;NULL;NULL;235264.04;0;1.89;NULL;NULL;42952060712;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;25/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
25/10/2012;1;25/10/2012 10:54;439;V;532149;28;17.18;532153;NULL;666440;ECF;25/10/2012;60;1.89;32.47;NULL;242048;25/01/2012 10:50;VAGNER;CAIXA_GNV.STAELISA;56730;42952061598;42952061604;1.1.2.04;NULL;NULL;NULL;464381.94;0;1.89;NULL;NULL;42952061601;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;25/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
25/10/2012;1;25/10/2012 11:16;479;V;10333;12;46.85;532080;NULL;630803;ECF;25/10/2012;60;1.79;83.86;NULL;242072;25/10/2012 11:05;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952061893;42952061897;1.1.2.03;NULL;NULL;NULL;696044.3;0;1.79;NULL;NULL;42952061895;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;25/10/2012;4;4;61;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 13:23;53;V;10333;18;11.174;532093;NULL;630901;ECF;25/10/2012;60;1.79;20;219049;242251;25/10/2012 13:22;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952063410;42952063419;1.1.2.03;NULL;NULL;NULL;571909.81;0;1.79;NULL;NULL;42952063417;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;25/10/2012;4;4;61;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 13:37;63;V;10333;12;11.174;532080;NULL;630911;ECF;25/10/2012;60;1.79;20;219049;242257;25/10/2012 13:27;EDINEIS;USUARIO-PC.WORKGROUP;56730;42952063573;42952063581;1.1.2.03;NULL;NULL;NULL;696281.36;0;1.79;NULL;NULL;42952063578;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;25/10/2012;4;4;61;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 17:52;519;V;17179869779;NULL;1;534526;NULL;735988;ECF;25/10/2012;60;7;7;NULL;NULL;NULL;CLOVES;MICRO.STAELIZA;56730;42952067255;42952067281;1.1.2.05;NULL;NULL;NULL;NULL;0;7;NULL;NULL;42952067277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7;NULL;NULL;7;0;0;25/10/2012;4;4;490;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 17:52;522;V;160952;NULL;1;534526;NULL;735989;ECF;25/10/2012;60;3.75;3.75;NULL;NULL;NULL;CLOVES;MICRO.STAELIZA;56730;42952067289;42952067305;1.1.2.05;NULL;NULL;NULL;NULL;0;3.75;NULL;NULL;42952067303;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.75;NULL;NULL;3.75;0;0;25/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 18:11;550;V;165825;NULL;1;534526;NULL;735996;ECF;25/10/2012;60;2.5;2.5;NULL;NULL;NULL;CLOVES;MICRO.STAELIZA;56730;42952067516;42952067546;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42952067538;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;25/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 23:02;907;V;140646;NULL;1;534526;NULL;736090;ECF;25/10/2012;60;2.5;2.5;NULL;NULL;NULL;CLOVES;MICRO.STAELIZA;56730;42952070973;42952070983;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42952070975;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;25/10/2012;4;4;663;NULL;NULL;NULL;NULL
25/10/2012;3;25/10/2012 23:05;251;V;10334;14;17.302;532058;NULL;631317;ECF;25/10/2012;60;2.89;50;219034;243053;25/10/2012 22:49;FABIANO;USUARIO-PC.WORKGROUP;56730;42952071054;42952071058;1.1.2.03;NULL;NULL;NULL;442057.08;0;2.89;NULL;NULL;42952071056;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.89;NULL;NULL;0;0;0;25/10/2012;4;4;51;NULL;NULL;NULL;NULL
25/10/2012;2;25/10/2012 23:32;934;V;142027;NULL;1;534526;NULL;736101;ECF;25/10/2012;60;3.5;3.5;NULL;NULL;NULL;CLOVES;MICRO.STAELIZA;56730;42952071183;42952071216;1.1.2.05;NULL;NULL;NULL;NULL;0;3.5;NULL;NULL;42952071185;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.5;0;0;25/10/2012;4;4;663;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 06:55;3;C;1086148;;0.08;534526;NULL;;;NULL;;3.25;0.26;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952071649;42952071698;1.1.2.05;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 09:26;304;V;10334;14;10.381;532058;NULL;631472;ECF;26/10/2012;60;2.89;30;218950;243329;26/10/2012 09:24;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952073601;42952073605;1.1.2.03;NULL;NULL;NULL;442157.69;0;2.89;NULL;NULL;42952073603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.89;NULL;NULL;0;0;0;26/10/2012;4;4;51;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 09:27;306;V;10333;6;16.76;532080;NULL;631473;ECF;26/10/2012;60;1.79;30;NULL;243334;26/10/2012 09:27;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952073611;42952073618;1.1.2.03;NULL;NULL;NULL;586866.72;0;1.79;NULL;NULL;42952073613;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;26/10/2012;4;4;61;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 10:40;448;V;10333;21;8.38;532093;NULL;631553;ECF;26/10/2012;60;1.79;15;219049;243447;26/10/2012 10:38;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952074632;42952074639;1.1.2.03;NULL;NULL;NULL;465357.16;0;1.79;NULL;NULL;42952074636;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;26/10/2012;4;4;61;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 11:12;505;V;10333;12;22.347;532080;NULL;631577;ECF;26/10/2012;60;1.79;40;667262;243478;26/10/2012 11:12;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952074989;42952074994;1.1.2.03;NULL;NULL;NULL;698122.45;0;1.79;NULL;NULL;42952074991;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;26/10/2012;4;4;61;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 11:49;551;V;165278;NULL;1;534526;NULL;736161;ECF;26/10/2012;60;1;1;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952075283;42952075289;1.1.2.05;NULL;NULL;NULL;NULL;0;1;NULL;NULL;42952075285;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;1;0;0;26/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 11:57;585;V;10333;15;16.76;532093;NULL;631614;ECF;26/10/2012;60;1.79;30;NULL;243543;26/10/2012 11:57;LEONARDO;USUARIO-PC.WORKGROUP;56730;42952075532;42952075536;1.1.2.03;NULL;NULL;NULL;591601.94;0;1.79;NULL;NULL;42952075534;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;26/10/2012;4;4;61;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 12:40;630;V;42952073020;NULL;1;534526;NULL;736182;ECF;26/10/2012;60;5.5;5.5;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952075940;42952075990;1.1.2.05;NULL;NULL;NULL;NULL;0;5.5;NULL;NULL;42952075958;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.5;NULL;NULL;5.5;0;0;26/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 12:56;663;V;163374;NULL;1;534526;NULL;736189;ECF;26/10/2012;60;6;6;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952076235;42952076260;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952076244;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;26/10/2012;4;4;142;NULL;NULL;NULL;NULL
26/10/2012;1;26/10/2012 13:15;685;V;4295603334;2;76.35;532057;NULL;666792;ECF;26/10/2012;60;2.55;194.69;NULL;243455;26/10/2012 10:46;BRUNOR;CAIXA_GNV.STAELISA;56730;42952076422;42952076493;1.1.2.04;NULL;NULL;NULL;134338.6;0;2.55;NULL;NULL;42952076432;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.55;NULL;NULL;0;0;0;26/10/2012;4;4;52;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 16:02;288;V;10333;9;27.933;532080;NULL;666836;NULL;26/10/2012;60;1.79;50;219034;243855;26/10/2012 15:56;HELIO;CAIXA_GNV.STAELISA;56730;42952079078;42952079091;1.1.2.04;NULL;NULL;NULL;577601.66;0;1.79;NULL;NULL;42952079081;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;26/10/2012;4;4;61;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 17:15;407;V;17179869377;NULL;1;534526;NULL;736275;ECF;26/10/2012;60;1.5;1.5;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952079853;42952079905;1.1.2.05;NULL;NULL;NULL;NULL;0;1.5;NULL;NULL;42952079883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.5;NULL;NULL;1.5;0;0;26/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 17:12;415;V;10158;1;3.461;532054;280470;666858;ECF;26/10/2012;60;2.89;10;NULL;243951;26/10/2012 17:08;HELIO;CAIXA_GNV.STAELISA;56730;42952079957;42952079969;1.1.2.04;NULL;NULL;NULL;472112.82;0;2.89;NULL;NULL;42952079959;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.89;NULL;NULL;0;0;0;26/10/2012;4;4;51;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 18:50;673;V;532149;26;2.228;532152;NULL;666899;NULL;26/10/2012;60;1.89;4.21;NULL;244112;26/01/2012 18:22;HELIO;CAIXA_GNV.STAELISA;56730;42952081808;42952081841;1.1.2.04;NULL;NULL;NULL;529994.78;0;1.89;NULL;NULL;42952081836;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;26/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 19:24;714;V;17179869363;NULL;1;534526;NULL;736336;ECF;26/10/2012;60;6;6;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952082175;42952082208;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952082189;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;26/10/2012;4;4;658;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 21:09;852;V;17179869782;NULL;1;534526;NULL;736388;ECF;26/10/2012;60;3;3;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952083447;42952083514;1.1.2.05;NULL;NULL;NULL;NULL;0;3;NULL;NULL;42952083456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3;NULL;NULL;3;0;0;26/10/2012;4;4;663;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 21:31;875;V;17179869781;NULL;3;534526;NULL;736397;ECF;26/10/2012;60;5;15;NULL;NULL;NULL;CRISTIANE;MICRO.STAELIZA;56730;42952083874;42952083878;1.1.2.05;NULL;NULL;NULL;NULL;0;5;NULL;NULL;42952083876;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5;NULL;NULL;5;0;0;26/10/2012;4;4;658;NULL;NULL;NULL;NULL
26/10/2012;3;26/10/2012 22:52;277;V;10158;20;3.461;532055;NULL;632126;ECF;26/10/2012;60;2.89;10;964467;244456;26/10/2012 22:42;ANTONIOCARLOS;USUARIO-PC.WORKGROUP;56730;42952085070;42952085074;1.1.2.03;NULL;NULL;NULL;303494.05;0;2.89;NULL;NULL;42952085072;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.89;NULL;NULL;0;0;0;26/10/2012;4;4;51;NULL;NULL;NULL;NULL
26/10/2012;2;26/10/2012 23:22;1070;V;10158;7;3.461;532054;NULL;666966;NULL;26/10/2012;60;2.89;10;667274;244471;26/10/2012 23:03;HELIO;CAIXA_GNV.STAELISA;56730;42952085425;42952085440;1.1.2.04;NULL;NULL;NULL;211275.21;0;2.89;NULL;NULL;42952085431;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.89;NULL;NULL;0;0;0;26/10/2012;4;4;51;NULL;NULL;NULL;NULL
27/10/2012;1;27/10/2012 09:12;229;V;532149;28;10.778;532153;NULL;666997;ECF;27/10/2012;60;1.89;20.37;NULL;244645;27/01/2012 08:44;VAGNER;CAIXA_GNV.STAELISA;56730;42952087159;42952087221;1.1.2.04;NULL;NULL;NULL;465316.42;0;1.89;NULL;NULL;42952087161;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.89;NULL;NULL;0;0;0;27/10/2012;1;1;NULL;NULL;NULL;NULL;NULL
27/10/2012;1;27/10/2012 09:46;278;V;8590857548;NULL;1;534526;NULL;736510;ECF;27/10/2012;60;5.75;5.75;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952087344;42952087514;1.1.2.05;NULL;NULL;NULL;NULL;0;5.75;NULL;NULL;42952087346;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.75;NULL;NULL;5.75;0;0;27/10/2012;5;5;289;NULL;NULL;NULL;NULL
27/10/2012;1;27/10/2012 09:44;307;V;10333;3;12.04;532080;NULL;667004;ECF;27/10/2012;60;1.79;21.55;NULL;244519;27/10/2012 06:37;VAGNER;CAIXA_GNV.STAELISA;56730;42952087602;42952087646;1.1.2.04;NULL;NULL;NULL;577605.73;0;1.79;NULL;NULL;42952087604;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1.79;NULL;NULL;0;0;0;27/10/2012;4;4;61;NULL;NULL;NULL;NULL
19/11/2012;1;19/11/2012 08:13;117;C;1086148;;0.08;534526;NULL;;;NULL;;3.25;0.26;NULL;NULL;NULL;MARCILENE;CAIXACONVENIENC.GRUPO;56730;42952375915;42952376121;1.1.2.05;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;1;1;NULL;NULL;NULL;NULL;NULL
27/10/2012;1;27/10/2012 10:39;432;V;10158;1;5.191;532054;NULL;667020;ECF;27/10/2012;60;2.89;15;NULL;244669;27/10/2012 09:05;VAGNER;CAIXA_GNV.STAELISA;56730;42952088393;42952088456;1.1.2.04;NULL;NULL;NULL;472632.3;0;2.89;NULL;NULL;42952088413;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.89;NULL;NULL;0;0;0;27/10/2012;4;4;51;NULL;NULL;NULL;NULL
27/10/2012;1;27/10/2012 11:26;538;V;17179869726;NULL;1;534526;NULL;736544;ECF;27/10/2012;60;2.5;2.5;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952089051;42952089056;1.1.2.05;NULL;NULL;NULL;NULL;0;2.5;NULL;NULL;42952089053;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.5;0;0;27/10/2012;4;4;658;NULL;NULL;NULL;NULL
27/10/2012;1;27/10/2012 11:38;562;V;161321;NULL;1;534526;NULL;736555;ECF;27/10/2012;60;6;6;NULL;NULL;NULL;MARCILENE;MICRO.STAELIZA;56730;42952089168;42952089184;1.1.2.05;NULL;NULL;NULL;NULL;0;6;NULL;NULL;42952089171;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6;NULL;NULL;6;0;0;27/10/2012;4;4;658;NULL;NULL;NULL;NULL
